repository,issue_id,title,state,created_at,closed_at,labels
chriswalker/DashTube,3,DashTube still gets incident data from the TfL feed even within the night closure window,closed,2014-01-04T15:26:43Z,2014-03-13T20:33:54Z,bug
aurasphere/blue-pair,16,java.lang.IndexOutOfBoundsException: ,closed,2018-01-24T10:32:52Z,2018-01-24T10:42:14Z,"bug, invalid, wontfix, google play store anr"
aurasphere/blue-pair,14,java.lang.RuntimeException: ,closed,2017-08-11T10:05:43Z,2018-01-24T11:45:11Z,"bug, wontfix, google play store anr"
aurasphere/blue-pair,13,java.lang.NullPointerException: ,closed,2017-08-11T10:03:40Z,2018-01-24T11:45:44Z,"bug, wontfix, google play store anr"
aurasphere/blue-pair,12,java.lang.NullPointerException:,closed,2017-08-11T10:00:40Z,2018-01-24T11:45:58Z,"bug, wontfix, google play store anr"
aurasphere/blue-pair,10,java.lang.IllegalArgumentException: ,closed,2017-08-11T08:39:46Z,2018-01-24T10:18:36Z,"bug, google play store anr"
theScrabi/Terminightor,10,alarm fails,closed,2017-03-26T16:26:25Z,2017-04-21T16:07:12Z,bug
theScrabi/Terminightor,6,"""Repeat"" set even though repeat box was never touched",closed,2016-03-27T20:24:39Z,2016-03-31T18:45:23Z,bug
theScrabi/Terminightor,2,Alarms go with NFC how?,closed,2015-10-26T17:54:02Z,2015-10-28T18:50:47Z,bug
sssemil/Advanced-Settings-for-Android-Wear,18,Not installing on smartwatch3 sony 5.1.1,open,2016-03-18T17:49:13Z,,bug
sssemil/Advanced-Settings-for-Android-Wear,15, Battery drain,closed,2015-10-13T17:27:04Z,2016-01-03T20:51:18Z,bug
sssemil/Advanced-Settings-for-Android-Wear,14,Duplicates in running apps list,closed,2015-09-30T14:20:13Z,2015-10-08T13:07:07Z,bug
sssemil/Advanced-Settings-for-Android-Wear,10,Too many wakes,closed,2015-09-01T05:48:45Z,2015-09-11T13:19:09Z,bug
sssemil/Advanced-Settings-for-Android-Wear,9,Fix screen timeout stuff,closed,2015-08-13T16:53:42Z,2016-02-07T17:20:27Z,bug
sssemil/Advanced-Settings-for-Android-Wear,8,Fix touch to wake,open,2015-08-05T18:40:32Z,,bug
sssemil/Advanced-Settings-for-Android-Wear,6,Fix screensaver brightness,open,2015-08-02T17:35:58Z,,bug
ftlno/abakaffe-android,6,Sjekk unntak bedre ( Nettverksfeil osv osv),open,2013-11-29T13:59:54Z,,"bug, enhancement"
ftlno/abakaffe-android,1,Fjern innstillinger knapp,closed,2013-11-29T13:57:36Z,2013-11-29T21:10:00Z,bug
melancholiclabs/ElegantErowid,2,Crash on start up,open,2016-07-08T22:51:46Z,,bug
melancholiclabs/ElegantErowid,1,Unrecognized characters when text is converted to html using Html.fromHtml(),open,2016-07-08T21:38:08Z,,bug
davidshen84/ResetWiFi,9,release 4,closed,2016-02-29T09:00:19Z,2016-02-29T09:54:21Z,bug
bgd-point/daily-dhamma,9,Layout in tablet not full width,closed,2017-03-30T03:20:12Z,2017-03-30T03:26:13Z,bug
bgd-point/daily-dhamma,8,Daily page refresh update delayed !,open,2017-03-16T09:22:37Z,,"bug, enhancement"
bgd-point/daily-dhamma,2,Notification won't working on some devices when user kill or close the app,closed,2017-03-08T04:13:38Z,2017-04-03T11:20:24Z,bug
diegocarloslima/FloatingGroupExpandableListView,27,NullPointerException in view measure,closed,2014-09-21T12:07:07Z,2014-09-23T03:04:42Z,bug
diegocarloslima/FloatingGroupExpandableListView,26,java.lang.ClassCastException,closed,2014-09-11T01:27:00Z,2014-09-22T22:04:58Z,bug
diegocarloslima/FloatingGroupExpandableListView,20,IllegalStateException because FloatingGroupExpandableListView was never registered,closed,2014-06-09T19:30:28Z,2014-07-15T13:12:11Z,bug
diegocarloslima/FloatingGroupExpandableListView,15,NPE at xml layout,closed,2014-04-28T11:57:14Z,2014-05-04T20:02:53Z,bug
diegocarloslima/FloatingGroupExpandableListView,13,IndexOutOfBoundsException when clear the header or item array,closed,2014-04-08T09:33:39Z,2014-04-11T22:21:25Z,bug
diegocarloslima/FloatingGroupExpandableListView,11,"Android API 10 - no field ""positionSelector""",closed,2014-03-13T16:53:17Z,2014-03-15T22:12:55Z,bug
diegocarloslima/FloatingGroupExpandableListView,8,Sample App Breaks on Android version 9 usage of Reflection,closed,2014-02-06T19:49:54Z,2014-03-15T22:12:55Z,bug
diegocarloslima/FloatingGroupExpandableListView,7,Views are not converted properly,closed,2014-01-10T15:12:32Z,2014-01-12T18:24:03Z,bug
diegocarloslima/FloatingGroupExpandableListView,6,Pinned group is not drawn after group expand,closed,2014-01-10T12:08:07Z,2014-01-12T18:22:27Z,bug
diegocarloslima/FloatingGroupExpandableListView,3,Switching orientation,closed,2014-01-02T09:50:52Z,2014-01-02T21:52:02Z,bug
diegocarloslima/FloatingGroupExpandableListView,2,Clickable items inside GroupView,closed,2013-12-31T07:48:39Z,2014-01-02T21:15:41Z,bug
