repository,issue_id,title,state,created_at,closed_at,labels
chaosbastler/opentraining,34,No icons for custom exercises,closed,2014-05-27T09:08:33Z,2014-05-27T09:39:33Z,bug
chaosbastler/opentraining,32,NullPointerException causes crash in CreateWorkoutActivity,closed,2014-05-19T14:25:44Z,2014-05-27T08:31:28Z,bug
chaosbastler/opentraining,29,NullPointerException in SelectWorkoutDialogFragment,closed,2014-04-29T13:13:16Z,2014-05-27T10:38:57Z,"bug, cantfix"
chaosbastler/opentraining,28,wger download failes,closed,2014-03-25T07:33:55Z,2014-04-29T12:55:50Z,bug
chaosbastler/opentraining,27,Crash on Android 2.3.3 - 2.3.7,closed,2014-03-25T07:32:04Z,2014-04-03T13:30:45Z,bug
chaosbastler/opentraining,19,Keep scroll state,closed,2013-10-20T09:12:11Z,2013-10-20T10:01:06Z,"bug, enhancement, fixed"
chaosbastler/opentraining,3,Crash on small screens,closed,2012-10-05T15:59:28Z,2013-02-10T14:50:58Z,bug
jamieadkins95/Heistr,84,Attachments may have the wrong values.,closed,2016-04-13T08:52:06Z,2016-04-15T20:51:08Z,"bug, comfirmed repro"
jamieadkins95/Heistr,81,onAttach(Context context),closed,2016-04-12T09:08:02Z,2016-04-13T08:52:25Z,"bug, comfirmed repro"
jamieadkins95/Heistr,80,Action bar menu diff colours in diff activities ,closed,2016-04-05T10:00:46Z,2016-04-16T15:42:47Z,"bug, comfirmed repro"
jamieadkins95/Heistr,79,Items in nav drawer remain slected after pressing back,open,2016-04-05T09:50:10Z,,"bug, comfirmed repro"
jamieadkins95/Heistr,72,Perk decks dont give their bonuses,closed,2016-02-23T10:03:41Z,2016-03-31T12:43:47Z,"bug, comfirmed repro"
jamieadkins95/Heistr,60,Crash when opening a link,closed,2015-12-03T16:31:42Z,2015-12-13T14:45:48Z,"bug, comfirmed repro"
jamieadkins95/Heistr,59,Crash in 1.3.2,closed,2015-12-01T11:09:27Z,2015-12-03T16:32:06Z,"bug, comfirmed repro"
jamieadkins95/Heistr,58,Fix mistakes in XML,closed,2015-11-28T16:26:52Z,2015-12-04T15:41:24Z,"bug, XML, comfirmed repro"
jamieadkins95/Heistr,56,Fix dialog crashes,closed,2015-10-19T16:38:19Z,2015-10-19T16:38:53Z,"bug, comfirmed repro"
jamieadkins95/Heistr,51,Currently have to have a weapon equipped,closed,2015-10-19T16:32:58Z,2015-10-19T21:50:01Z,"bug, comfirmed repro"
jamieadkins95/Heistr,50,baseweaponinfo contains all weapons,closed,2015-10-19T16:32:08Z,2015-10-19T21:35:41Z,"bug, comfirmed repro"
jamieadkins95/Heistr,48,Fix dialogfragment crashes,open,2015-10-19T10:37:02Z,,"bug, comfirmed repro"
jamieadkins95/Heistr,42,"Multi select menu goes above action bar, not overlay",closed,2015-10-09T20:10:43Z,2015-10-19T10:25:21Z,"bug, comfirmed repro"
jamieadkins95/Heistr,40,Burgler -> Burglar,closed,2015-10-02T09:20:46Z,2015-10-02T11:31:46Z,"bug, XML, comfirmed repro"
jamieadkins95/Heistr,38,Opening a link multiple times creates mutilple builds,open,2015-09-28T09:16:31Z,,"bug, comfirmed repro"
jamieadkins95/Heistr,35,Export URL edittext is a bit weird,closed,2015-09-20T15:04:02Z,2015-09-20T15:05:53Z,"bug, comfirmed repro"
jamieadkins95/Heistr,25,Context menu stays selected,closed,2015-09-15T20:35:13Z,2015-09-15T20:38:56Z,"bug, comfirmed repro"
jamieadkins95/Heistr,24,Spelling Errors,closed,2015-09-15T12:59:08Z,2015-09-15T12:59:12Z,"bug, comfirmed repro"
jamieadkins95/Heistr,23,Adding infamies doesn't reduce point requirments,closed,2015-09-12T11:58:04Z,2015-09-12T11:58:23Z,"bug, comfirmed repro"
jamieadkins95/Heistr,22,Potential Memory Leaks,open,2015-09-10T09:44:01Z,,bug
jamieadkins95/Heistr,21,Can't view skill details of skills in locked tiers.,closed,2015-09-08T19:58:18Z,2015-09-08T20:11:48Z,"bug, comfirmed repro"
jamieadkins95/Heistr,20,Occasionly a new build gets created without user doing it,closed,2015-09-07T14:48:20Z,2015-09-08T17:16:30Z,bug
jamieadkins95/Heistr,19,Build don't save in v1.1.4,closed,2015-09-05T11:03:33Z,2015-09-05T11:13:37Z,bug
jamieadkins95/Heistr,17,Cannot remove skills when all points are used,closed,2015-09-03T19:10:49Z,2015-09-03T21:34:39Z,"bug, comfirmed repro"
jamieadkins95/Heistr,16,I have to scroll up and down to add points to tier 1,closed,2015-08-28T21:47:03Z,2015-09-03T19:09:26Z,"bug, comfirmed repro"
jamieadkins95/Heistr,15,Points remaining doesn't update,closed,2015-08-28T17:41:37Z,2015-09-08T19:59:35Z,"bug, comfirmed repro"
jamieadkins95/Heistr,13,Multiple instances of the same build are created,closed,2015-08-26T11:43:42Z,2015-08-28T08:35:46Z,bug
jamieadkins95/Heistr,12,Sections not being loaded properly,closed,2015-08-26T10:17:53Z,2015-10-12T19:20:19Z,"bug, comfirmed repro"
jamieadkins95/Heistr,3,Activity states are not saved when an activity is moved to the background,closed,2015-08-20T10:01:35Z,2015-08-28T08:35:16Z,bug
jamieadkins95/Heistr,2,If you scroll down as you are selecting and deleting builds the FAB will not reappear,closed,2015-08-19T07:49:31Z,2015-08-19T21:15:37Z,bug
jamieadkins95/Heistr,1,Build list cards look weird on smaller displays,closed,2015-07-26T19:15:05Z,2015-12-17T16:27:37Z,"bug, comfirmed repro"
dkrivoruchko/ScreenStream,40,app starts automatically after boot (since version 3.x),closed,2019-01-06T11:05:25Z,2019-01-06T13:33:02Z,bug
vexelon-dot-net/currencybg.app,86,Issue on JSON parsing in the API,closed,2017-10-05T16:25:05Z,2017-10-05T19:00:43Z,bug
vexelon-dot-net/currencybg.app,85,Improve context reference handling in AsyncTask jobs,closed,2017-10-05T16:22:30Z,2017-10-07T09:52:53Z,bug
vexelon-dot-net/currencybg.app,82,Бъг при теглене на валутите от background service,closed,2017-09-26T18:14:06Z,2017-09-27T08:01:58Z,bug
vexelon-dot-net/currencybg.app,55,android.view.WindowLeaked при смяна на ориентацията,closed,2017-04-30T09:43:35Z,2022-05-19T13:27:16Z,bug
vexelon-dot-net/currencybg.app,38,Проблем с task лентата при 4.4 устройства,closed,2017-02-04T09:15:39Z,2017-02-08T13:56:20Z,bug
vexelon-dot-net/currencybg.app,36,"Бъг при първо стартиране на ""Convert"" функцията",closed,2016-12-10T10:36:41Z,2016-12-11T10:13:11Z,bug
vexelon-dot-net/currencybg.app,13,Не работи свалянето на валути,closed,2016-08-07T09:59:17Z,2016-09-10T08:28:37Z,bug
vexelon-dot-net/currencybg.app,12,Празно пространство,closed,2016-05-06T19:21:46Z,2016-05-15T13:37:39Z,bug
vexelon-dot-net/currencybg.app,11,Не работещ ENTER бутон,closed,2016-05-06T19:16:28Z,2016-05-15T13:37:51Z,bug
vexelon-dot-net/currencybg.app,10,Липсващи знамена,closed,2016-05-06T19:13:55Z,2017-02-17T16:36:10Z,bug
luoyuan800/NeverEnd,35,组队系统有问题,closed,2017-07-29T15:43:48Z,2017-08-19T15:18:52Z,bug
luoyuan800/NeverEnd,24,本地boss战，对方不会攻击,open,2017-07-25T04:20:00Z,,bug
luoyuan800/NeverEnd,22,点击本地商店会闪退,closed,2017-07-12T10:19:29Z,2017-07-25T04:19:25Z,bug
luoyuan800/NeverEnd,16,装备上的敏捷属性不会增加敏捷数值,closed,2017-06-24T05:39:27Z,2017-06-29T09:55:31Z,bug
luoyuan800/NeverEnd,12,合金剑可以重复装备,closed,2017-06-24T05:34:56Z,2017-06-27T15:53:57Z,bug
luoyuan800/NeverEnd,11,有时候宠物无法删除,closed,2017-06-24T05:34:14Z,2017-06-27T15:54:04Z,bug
luoyuan800/NeverEnd,9,进化没有加亲密度判断,closed,2017-06-23T04:06:50Z,2017-06-29T09:24:52Z,bug
luoyuan800/NeverEnd,8,宠物的性别单一,closed,2017-06-23T04:05:27Z,2017-06-29T07:20:42Z,bug
luoyuan800/NeverEnd,7,不能自动存档,closed,2017-06-23T04:05:13Z,2017-06-25T15:21:10Z,bug
luoyuan800/NeverEnd,4,捕捉到的宠物生命值为0,closed,2017-06-22T07:56:30Z,2017-06-29T07:20:44Z,bug
luoyuan800/NeverEnd,2,种族显示成英文的了,closed,2017-06-22T05:59:53Z,2017-06-27T15:55:30Z,bug
j4velin/Pedometer,89,Data will be deleted on time zone change,open,2016-09-06T18:48:55Z,,bug
j4velin/Pedometer,52,Jumps to 2 billion + steps,closed,2014-09-14T02:50:22Z,2015-04-23T21:42:15Z,bug
philliphsu/ClockPlus,8,Alarms and timers crashing on Android 7.0,closed,2016-10-07T22:39:03Z,2017-03-12T21:01:49Z,bug
linuxtage/glt-companion,23,GLT 2019 bookmarks.ics can not be imported in Google Calendar,open,2019-04-26T08:17:20Z,,bug
linuxtage/glt-companion,8,"While copying text from GLT Companion, it crashes. ",closed,2018-03-29T10:16:39Z,2018-06-19T07:00:16Z,"bug, help wanted"
