repository,issue_id,title,state,created_at,closed_at,labels
bluejamesbond/TextJustify-Android,103,setLineHeightMultiplier; normalize implementation,open,2016-01-29T16:19:54Z,,bug
bluejamesbond/TextJustify-Android,100,[BUG]ChineseCharacterTest every line in the end  miss one Character,open,2015-12-22T07:42:00Z,,bug
bluejamesbond/TextJustify-Android,92,Setting FORMATTED_TEXT will remove the period from text,open,2015-08-09T22:47:31Z,,bug
bluejamesbond/TextJustify-Android,89,support spanable justify textview for RTL ( Right To Left ) langueges,open,2015-08-04T07:39:41Z,,bug
bluejamesbond/TextJustify-Android,55,IndexOutOfBoundsException while measuring...,closed,2015-01-17T14:45:32Z,2015-01-18T08:24:00Z,bug
bluejamesbond/TextJustify-Android,48,CacheBitmap too large when compiling with targetSDK API 21,closed,2015-01-05T04:58:18Z,2015-01-12T17:33:02Z,bug
bluejamesbond/TextJustify-Android,47,Fix strikethrough and underline ,open,2015-01-04T18:57:04Z,,bug
bluejamesbond/TextJustify-Android,45,Destroy cache can clash with onDraw,closed,2015-01-04T16:19:20Z,2015-01-04T20:51:02Z,bug
midhunhk/random-contact,35,IllegalStateException - ContactsApiGateway not initialized,closed,2025-01-30T17:19:21Z,2025-01-30T20:00:00Z,"bug, priority\medium"
midhunhk/random-contact,29,Random Contact not displayed when upgrading from prior installation to version 4.0,closed,2021-03-08T15:17:51Z,2021-03-23T03:16:54Z,"bug, priority\medium"
midhunhk/random-contact,14,Design layout when no Contacts are present,closed,2018-04-07T19:30:10Z,2018-07-07T10:10:05Z,"bug, good first issue, priority\low"
midhunhk/random-contact,10,Not Able To Scroll Down and View Contact Details in Landscape Mode,closed,2018-04-04T15:14:26Z,2018-04-06T02:44:06Z,"bug, completed, priority\high"
midhunhk/random-contact,1,App Crash on Android 6 with no permissions given,closed,2016-03-10T18:15:45Z,2016-04-12T17:19:12Z,"bug, completed, priority\high"
ynurmahomed/renova,5,Crash ao mudar a orientação do dispositivo.,closed,2017-01-03T20:17:23Z,2017-01-05T16:36:22Z,bug
yDelouis/selfoss-android,40,Timezone issue,open,2014-10-19T11:04:52Z,,bug
yDelouis/selfoss-android,39,Encoding issue with UTF-8 article content,open,2014-10-18T15:46:26Z,,bug
yDelouis/selfoss-android,37,Marking feeds as READ in the unread section doesn't make them go away ,open,2014-10-07T10:40:40Z,,bug
yDelouis/selfoss-android,36,Return to feed list takes you back to the top,open,2014-10-07T10:33:27Z,,bug
yDelouis/selfoss-android,29,"After rotating the device, the action bar is wrong",open,2014-08-17T21:42:34Z,,bug
yDelouis/selfoss-android,18,Clear data when configuration is changed,closed,2014-06-25T21:28:32Z,2014-06-26T18:45:54Z,bug
yDelouis/selfoss-android,17,Bad deserialisation if json fields are typed,closed,2014-06-25T11:24:49Z,2014-06-26T08:16:38Z,bug
yDelouis/selfoss-android,12,Login with no auth shows error,closed,2014-06-16T15:43:06Z,2014-06-19T08:34:05Z,bug
yDelouis/selfoss-android,9,Article marked read by viewpager,closed,2014-04-16T09:50:27Z,2014-04-17T10:02:54Z,bug
yDelouis/selfoss-android,7,selfoss on non-standard port fails to connect,closed,2014-03-27T07:51:27Z,2014-03-30T21:45:21Z,bug
yDelouis/selfoss-android,2,Certificate error !,closed,2014-03-20T09:16:36Z,2014-03-20T22:08:07Z,bug
wisedog/Whoochoo,8,Market crash log,closed,2014-02-18T01:47:24Z,2021-06-18T13:30:53Z,bug
wisedog/Whoochoo,4,Wrong transaction date is input,closed,2014-02-14T05:38:42Z,2014-02-14T10:14:32Z,bug
calintat/units,5,App shortcuts,closed,2017-04-10T13:42:40Z,2017-04-10T16:06:24Z,bug
