repository,issue_id,title,state,created_at,closed_at,labels
heinrichreimer/material-drawer,81,Empty drawer appears if user swipes from left to right,closed,2016-05-17T10:00:42Z,2016-10-28T16:10:30Z,"type-bug, flag-invalid"
heinrichreimer/material-drawer,73,Marshalling Error,closed,2015-10-24T14:14:28Z,2015-10-24T17:08:00Z,"type-bug, flag-wontfix"
heinrichreimer/material-drawer,72,Manifest Merger issues,closed,2015-09-11T18:13:06Z,2015-09-21T14:05:09Z,"type-bug, priority-high"
heinrichreimer/material-drawer,71,Bug setOnProfileClickListener,closed,2015-08-24T12:37:46Z,2015-09-21T14:05:09Z,"type-bug, priority-high"
heinrichreimer/material-drawer,68,Dependency not working for my project,closed,2015-07-20T11:32:35Z,2015-09-21T15:00:28Z,"type-bug, priority-high"
heinrichreimer/material-drawer,66,Mutiple Drawer Items,closed,2015-06-07T17:18:41Z,2015-09-21T12:56:46Z,type-bug
heinrichreimer/material-drawer,65,Can't setAvater on DrawerProfile,closed,2015-05-28T12:47:05Z,2015-09-21T12:51:22Z,"type-bug, flag-trash"
heinrichreimer/material-drawer,63,No ripple effects,closed,2015-05-15T07:51:34Z,2015-06-29T14:21:21Z,type-bug
heinrichreimer/material-drawer,60,"Layout issues, especially in 5.1",closed,2015-04-24T13:12:23Z,2015-06-29T12:43:42Z,"type-bug, flag-help-wanted, priority-high"
heinrichreimer/material-drawer,45,NPE when switch profile,closed,2015-02-27T11:34:01Z,2015-04-09T14:41:10Z,"type-bug, priority-high"
heinrichreimer/material-drawer,42,Bibliotek/Bugs/Crash,closed,2015-02-13T17:02:57Z,2015-04-06T15:38:01Z,"type-bug, flag-help-wanted"
heinrichreimer/material-drawer,39,Crash with no profile,closed,2015-02-11T16:30:45Z,2015-04-09T14:41:41Z,"type-bug, priority-high"
heinrichreimer/material-drawer,38,Profile List opening after updateProfile - and getting in front of DrawerListItem,closed,2015-02-11T16:30:35Z,2015-02-17T15:42:48Z,type-bug
heinrichreimer/material-drawer,32,MeasureSpec.EXACTLY crash,closed,2015-02-01T22:07:46Z,2015-09-21T12:57:22Z,type-bug
heinrichreimer/material-drawer,29,Can't add item with pre rendered icon,closed,2015-01-23T16:45:00Z,2015-02-01T21:15:53Z,type-bug
heinrichreimer/material-drawer,26,Drawer profile without profile Information,closed,2015-01-09T08:48:57Z,2015-02-01T19:35:31Z,type-bug
heinrichreimer/material-drawer,21,Text color and background color,closed,2014-12-11T23:04:04Z,2015-01-06T14:39:46Z,type-bug
heinrichreimer/material-drawer,19,Issue: Text color change,closed,2014-12-10T03:11:06Z,2015-01-06T14:39:36Z,"type-bug, flag-duplicate"
heinrichreimer/material-drawer,11,NullPointerException when attempting to add DrawerItem,closed,2014-11-25T22:39:51Z,2014-11-26T18:04:26Z,type-bug
heinrichreimer/material-drawer,6,Fix profile title padding,closed,2014-11-24T06:16:20Z,2014-11-24T22:42:29Z,type-bug
heinrichreimer/material-drawer,4,Listen for DrawerItem changes,closed,2014-11-23T23:41:45Z,2014-11-24T22:42:01Z,"type-bug, type-enhancement"
pocmo/SensorDashboard,18,Could not detect heart rate sensor ,closed,2016-05-16T14:59:36Z,2017-01-05T15:30:11Z,bug
mcomella/NotificationManager,21,"""Add"" action feels way too slow/broken",open,2016-09-09T22:24:16Z,,bug
mattstraehl/AmgiNori,1,Crash loading apkg,closed,2016-06-21T01:02:46Z,2016-06-25T10:50:07Z,bug
SvenDub/Dashboard,3,OBDII RPM Command gets invalid response,closed,2015-08-08T10:40:12Z,2016-05-15T18:14:54Z,bug
SvenDub/Dashboard,2,Crash when there's no bluetooth adapter available,closed,2015-08-08T10:33:38Z,2016-05-15T18:14:39Z,bug
SvenDub/Dashboard,1,Crash when trying to launch navigation without a navigation app installed,closed,2015-08-08T10:30:39Z,2016-05-15T18:14:12Z,bug
1gravity/Android-ContactPicker,4,photoUri is always null even if Contact has image.,closed,2016-08-31T09:17:16Z,2016-09-06T01:30:52Z,bug
longdivision/hex,14,Scrolling horizontally in article content instead scrolls to comments,open,2016-09-30T21:04:57Z,,bug
longdivision/hex,11,The initial load does not complete if the app is rotated mid-load,open,2016-08-20T13:40:07Z,,bug
longdivision/hex,9,Hex crashes when device is rotated,closed,2016-08-19T12:08:57Z,2016-08-20T13:59:29Z,bug
longdivision/hex,7,Hacker News Article URLs do not open ,closed,2016-03-05T17:22:40Z,2016-03-06T20:56:35Z,bug
longdivision/hex,4,Back behaviour broken for Article WebView,closed,2016-03-05T16:36:10Z,2016-03-05T17:07:06Z,bug
longdivision/hex,3,Crashes when trying to open article with no network connection,closed,2016-01-18T17:28:05Z,2016-03-05T16:44:10Z,bug
00091701/ADFC-NewsApp-Mono,4,"Android, zeige nächsten ungelesenen Beitrag",closed,2012-10-10T13:38:19Z,2012-11-18T00:49:51Z,bug
AlstonLin/TheLearningLock,55,Background view sometimes only show half the screen sometimes,closed,2017-03-11T00:57:14Z,2017-03-13T03:46:47Z,"bug, high priority"
AlstonLin/TheLearningLock,45,UI Bug when dismissing a Notification,closed,2017-02-18T05:13:16Z,2017-02-19T03:18:03Z,"bug, high priority"
AlstonLin/TheLearningLock,40,Lockscreen service randomly dies,closed,2017-02-03T05:05:12Z,2017-02-09T06:14:40Z,"bug, high priority"
AlstonLin/TheLearningLock,30,"When locking screen while the keypad is active, the lock screen is shifted",closed,2016-09-23T16:03:57Z,2017-02-03T04:51:26Z,"bug, regular priority"
AlstonLin/TheLearningLock,29,The lock screen randomly stops showing up,closed,2016-09-23T16:02:04Z,2017-01-18T03:20:26Z,"bug, high priority"
AlstonLin/TheLearningLock,28,Clicking back after setup goes back to setup,closed,2016-09-22T00:47:45Z,2017-01-22T23:03:15Z,"bug, regular priority"
AlstonLin/TheLearningLock,25,Make compareToSecureObject cache to reduce lagg,closed,2016-09-20T13:41:27Z,2016-09-20T15:50:09Z,"bug, high priority, UI / UX, polish"
AlstonLin/TheLearningLock,15,Clicking back on the setup flow breaks everything,closed,2016-09-01T05:11:32Z,2016-09-20T16:56:52Z,"bug, high priority"
tristan2468/OyVer,7,Crash when no connection ,closed,2014-02-25T14:39:15Z,2014-02-25T21:19:58Z,bug
tristan2468/OyVer,5,UI starts in wrong mode if Android kills app. ,open,2013-07-09T08:09:28Z,,bug
tristan2468/OyVer,4,Can lose votes if force closed.,closed,2013-06-01T13:24:04Z,2015-03-15T11:21:05Z,bug
gazlaws-dev/codeboard,90,Popup is not displayed outside the keyboard,open,2021-06-07T10:36:53Z,,"bug, good first issue"
gazlaws-dev/codeboard,77,Enter key not working as expected in Firefox Nightly,open,2020-07-17T05:27:12Z,,bug
gazlaws-dev/codeboard,75,Text selection using Shift + Arrows,open,2020-06-08T22:19:41Z,,bug
gazlaws-dev/codeboard,73,[Device specific issue: Razor Phone 2]  Navigation buttons don't work when the keyboard is active in split screen,open,2020-05-17T11:14:18Z,,bug
gazlaws-dev/codeboard,71,Landscape View is broken!,closed,2020-05-01T08:34:18Z,2020-05-17T11:19:28Z,"bug, help wanted, good first issue"
gazlaws-dev/codeboard,70,Repeatable arrow keys never stop repeating,closed,2020-04-30T19:56:59Z,2020-05-17T15:16:13Z,bug
gazlaws-dev/codeboard,25,Enhancement: Do not output space when changing keyboard,closed,2017-12-26T08:28:25Z,2023-02-17T16:37:06Z,"bug, good first issue"
gazlaws-dev/codeboard,23,It seems most control chars can't be typed.,open,2017-10-27T09:30:09Z,,"bug, help wanted"
gazlaws-dev/codeboard,20,using enter to start search doesn't work,closed,2017-07-31T05:06:41Z,2018-06-19T17:56:32Z,bug
JimVanG/KnightNews_Android,10,Fix action bar in the webview activities. ,open,2014-10-27T21:14:33Z,,"bug, minor"
JimVanG/KnightNews_Android,2,Allow for messages to be sent on devices without a data plan.,open,2014-09-15T16:45:40Z,,"bug, enhancement, urgent"
ronaldsmartin/Material-ViewPagerIndicator,25,Problem with the animation on  pre-lollipop devices,open,2017-07-04T10:38:29Z,,"bug, help wanted, question"
