repository,issue_id,title,state,created_at,closed_at,labels
ikarus23/MifareClassicTool,524,text error in uid log tool menu,closed,2025-07-18T16:42:43Z,2025-08-19T21:41:24Z,bug
ikarus23/MifareClassicTool,480,Confusing loading state in Battery Saver,open,2024-05-06T15:34:56Z,,"bug, enhancement"
ikarus23/MifareClassicTool,473,Found 3 Fatal Exception Crashes from Testing,open,2024-03-15T06:27:03Z,,bug
ikarus23/MifareClassicTool,458,Write Block if only key A can write fails (but reports success),closed,2023-12-27T15:49:04Z,2023-12-28T17:28:32Z,bug
ikarus23/MifareClassicTool,425,"Factory Format only sect 0, other error",closed,2023-07-28T16:52:50Z,2023-08-17T12:16:56Z,bug
ikarus23/MifareClassicTool,412,Write dump file failed,closed,2023-02-23T04:00:34Z,2023-08-17T11:13:07Z,bug
ikarus23/MifareClassicTool,359,Error: There is no MIFARE Classic tag,closed,2021-11-22T15:05:21Z,2021-11-24T09:14:20Z,bug
ikarus23/MifareClassicTool,350,"shows ""NFC not enabled"" after few seconds when starting mapping a mifare card [Galaxy Note 10 Lite]",closed,2021-08-05T10:19:27Z,2023-08-18T08:19:06Z,bug
ikarus23/MifareClassicTool,307,Clone tool writes wrong ATQA to tags,closed,2020-09-05T16:36:58Z,2020-09-12T20:38:06Z,bug
ikarus23/MifareClassicTool,274,Can't share dump files,closed,2019-10-19T08:48:52Z,2020-08-15T10:43:17Z,bug
ikarus23/MifareClassicTool,267,Nothing happens when mapping [Galaxy S7 SM-G930U],closed,2019-09-25T12:34:06Z,2020-10-16T22:26:44Z,bug
ikarus23/MifareClassicTool,247,Wrong error messages on MIFARE Classic support when using an external reader.,closed,2019-04-26T11:53:02Z,2020-09-01T12:16:25Z,bug
ikarus23/MifareClassicTool,167,Auto reconnect feature is not woking,closed,2018-01-14T12:10:46Z,2020-08-17T10:48:31Z,bug
ikarus23/MifareClassicTool,165,Sharing dumps/keys on Android 7+,closed,2018-01-06T00:52:05Z,2018-01-06T14:11:28Z,"bug, high priority"
ikarus23/MifareClassicTool,134,Problem with write sector magic 7 byte card.,closed,2017-06-05T22:24:25Z,2017-10-30T14:00:19Z,bug
ikarus23/MifareClassicTool,131,issues of checkMifareClassicSupport  ,closed,2017-05-19T07:20:56Z,2018-01-04T15:14:27Z,"bug, enhancement, help wanted"
ikarus23/MifareClassicTool,55,Increment and decrement value blocks error,closed,2015-03-09T21:23:09Z,2017-12-27T19:18:42Z,"bug, can't reproduce"
ikarus23/MifareClassicTool,53,s5 on lolipop showing dashes ,closed,2015-02-09T17:20:28Z,2015-03-31T21:35:20Z,"bug, high priority"
ikarus23/MifareClassicTool,52,MCT crashes on HTC One (m7/m8) after updating to Lollipop,closed,2015-02-08T13:02:50Z,2015-05-24T15:04:56Z,"bug, high priority"
ikarus23/MifareClassicTool,49,v1.8.2 'unsaved changes' warning applies even to unchanged dumps opened from file,closed,2014-12-31T10:23:02Z,2014-12-31T13:00:15Z,"bug, high priority"
ikarus23/MifareClassicTool,44,"""Not a MF Classic"" message, but in tag type shows ""Classic 1K, NXP""",closed,2014-12-20T13:24:43Z,2014-12-21T11:25:45Z,"bug, high priority"
ikarus23/MifareClassicTool,3,HTC One X load issue,closed,2013-04-02T11:01:29Z,2013-04-08T11:29:33Z,bug
kaltura/playkit-android,781,ANR happening on some Android 11/12 devices after calling `PlayKitManager.loadPlayer`,open,2022-04-13T13:05:34Z,,"bug, enhancement"
Longi94/bptf,58,shared elements transition in backpack is glitched,open,2018-09-16T23:11:13Z,,"bug, help wanted"
Longi94/bptf,52,unusual taunt effects not showing in backpack,closed,2017-10-22T22:15:29Z,2018-09-30T00:43:23Z,bug
