repository,issue_id,title,state,created_at,closed_at,labels
stanidesis/quotograph,174,Handle Fabric Issue #21,closed,2016-05-19T22:03:52Z,2016-05-19T23:46:57Z,bug
stanidesis/quotograph,171,Handle Fabric Issue 14,closed,2016-05-14T20:33:29Z,2016-05-19T23:51:34Z,bug
stanidesis/quotograph,161,Look into Blur Failure on Rozzie's Phone,closed,2016-05-09T02:32:05Z,2016-10-08T16:26:32Z,bug
stanidesis/quotograph,134,Fix word cutoff by finding the largest word and guaranteeing the font size allows that character width,closed,2016-03-17T21:16:46Z,2016-03-19T20:32:47Z,bug
stanidesis/quotograph,133,Fix Fabric Issue 10,closed,2016-03-11T00:07:33Z,2016-03-19T19:28:49Z,bug
stanidesis/quotograph,132,Fix Fabric Issues 11 and 12,closed,2016-03-11T00:05:52Z,2016-03-19T19:51:01Z,bug
stanidesis/quotograph,124,Refreshing a wallpaper sometimes locks up,closed,2016-02-09T04:39:59Z,2016-02-12T21:05:30Z,bug
stanidesis/quotograph,123,Repeated searches sometimes prohibit clicking the /- button,closed,2016-02-09T00:33:11Z,2016-02-12T21:06:01Z,bug
stanidesis/quotograph,121,Fix spinner in FTUE,closed,2016-02-07T18:04:41Z,2016-02-12T21:05:30Z,bug
stanidesis/quotograph,112,Memory Consumption is OOC (out-of-control),closed,2016-02-03T23:34:30Z,2016-02-05T23:52:53Z,"bug, enhancement"
stanidesis/quotograph,109,Saving wallpaper from notification before accepting permission request does not start permission flow,closed,2016-01-26T20:34:04Z,2016-02-04T23:56:37Z,"bug, enhancement"
stanidesis/quotograph,108,Generating a wallpaper from the playlist does not black out current wallpaper,closed,2016-01-26T20:33:22Z,2016-02-03T23:14:23Z,bug
stanidesis/quotograph,107,Exiting Quotograph during wallpaper generation loses state,closed,2016-01-26T20:32:48Z,2016-02-05T00:14:11Z,bug
stanidesis/quotograph,106,Look into better quote randomization,closed,2016-01-24T18:41:46Z,2016-02-04T21:07:08Z,"bug, duplicate, enhancement"
stanidesis/quotograph,104,Bug: The interface locks up after creating a new wallpaper in the app,closed,2016-01-20T01:53:39Z,2016-02-03T23:16:02Z,bug
stanidesis/quotograph,97,Fix sharing with Facebook: text does not copy over,closed,2016-01-14T21:37:50Z,2016-02-04T00:36:04Z,"bug, wontfix, enhancement"
stanidesis/quotograph,96,Look into repeated quotes when fresh ones are available,closed,2016-01-14T03:25:10Z,2016-02-04T21:06:58Z,"bug, enhancement"
stanidesis/quotograph,90,Fix color for page indicators in FTUE,closed,2016-01-10T22:15:48Z,2016-01-13T05:53:11Z,bug
stanidesis/quotograph,74,Unsplash pulling back 500s,closed,2015-10-24T17:53:32Z,2015-10-24T17:54:08Z,bug
stanidesis/quotograph,47,Update to match unsplash,closed,2015-08-25T22:54:42Z,2015-09-07T22:21:28Z,bug
stanidesis/quotograph,33,"Fix Fresco cache, it doesn't empty properly",closed,2015-08-11T00:27:34Z,2015-08-14T16:34:34Z,bug
stanidesis/quotograph,28,New rotation bug,closed,2015-08-03T18:52:02Z,2015-08-05T04:30:15Z,bug
stanidesis/quotograph,26,"Use palette wisely, make sure high contrast colors are presented",closed,2015-07-29T06:34:14Z,2015-08-03T18:49:56Z,bug
stanidesis/quotograph,22,Landscape mode displays inappropriately,closed,2015-07-21T05:05:38Z,2015-07-27T03:57:44Z,bug
arnef/ligatool-hamburg,3,login button has to be clicked twice,closed,2017-03-09T22:14:38Z,2017-03-14T16:42:31Z,bug
benstreb/RPGme,34,Phone got REALLY hot when left on battle screen overnight,open,2013-11-21T23:02:38Z,,bug
