repository,issue_id,title,state,created_at,closed_at,labels
jschmid/WhereAreYou-Android,1,Crash on pre-Honeycomb,closed,2013-02-17T14:20:52Z,2013-02-17T14:25:07Z,bug
alexvasilkov/FoldableLayout,57,GitHub code does not run on Android 4.2.2,closed,2017-08-10T04:24:48Z,2017-08-11T04:21:37Z,bug
tjol/vinylscrobbler,9,"""About to play"" crashes the phone",closed,2012-07-06T08:20:29Z,2012-07-06T14:02:12Z,bug
tjol/vinylscrobbler,7,“Cannot comprehend data” on search,closed,2011-09-26T17:18:21Z,2011-12-09T18:30:11Z,"bug, critical"
tjol/vinylscrobbler,5,"""Somethings, The"" is not idiomatic on Last.fm",closed,2011-07-03T23:35:37Z,2012-06-20T11:51:10Z,bug
tjol/vinylscrobbler,1,Duplicate artist names handled incorrectly,closed,2011-07-03T10:12:01Z,2011-07-03T12:04:20Z,bug
matheussampaio/pomt-android-app,9,"Quando acessa a aba Semana 1, a aba Semana 3 é deletada",closed,2014-06-04T19:56:36Z,2014-06-04T20:57:35Z,bug
muvari/restaurant-mediator,7,Get rid of hardcoded values/strings,closed,2014-07-20T15:57:29Z,2014-07-24T23:17:07Z,bug
muvari/restaurant-mediator,1,Grid click removes cell,closed,2014-07-20T15:52:22Z,2014-07-20T20:00:50Z,bug
plusCubed/recycler-fast-scroll,20,NPE during onLayout,closed,2016-06-30T12:07:59Z,2016-06-30T14:49:27Z,bug
plusCubed/recycler-fast-scroll,14,Handle has wrong size after dataset changed,closed,2016-01-17T10:52:46Z,2016-04-16T00:36:14Z,bug
plusCubed/recycler-fast-scroll,12,It makes the recycler view lag when it has many items,closed,2015-12-18T23:50:56Z,2016-01-16T21:49:33Z,bug
johnkil/Print,11,UTF-16 Issue,closed,2015-03-31T08:13:56Z,2015-05-15T14:06:59Z,bug
johnkil/Print,9,Issue in showing layout preview of layout editor while using iconSize attribute,closed,2015-01-21T11:26:41Z,2015-01-21T14:02:17Z,bug
johnkil/Print,8,Issue with font icon alignment in action bar,closed,2014-12-19T07:00:10Z,2015-01-20T16:20:24Z,bug
johnkil/Print,2,OpenGLRenderer: Font size too large to fit in cache.,closed,2014-10-06T12:36:19Z,2014-10-21T09:21:43Z,bug
JediMaster93/Android-Wake-On-Lan,5,Quiet range broken between 2 days,closed,2016-03-02T23:37:45Z,2016-03-03T18:55:35Z,bug
JediMaster93/Android-Wake-On-Lan,1,invalid MAC address regex fail,closed,2016-01-25T12:41:15Z,2016-01-25T18:02:03Z,bug
