repository,issue_id,title,state,created_at,closed_at,labels
konradreiche/security-cam,11,Fix authorization bug leading to crash after credential change,open,2013-07-04T00:59:53Z,,bug
project-manatee/manatee-android,21,GPA does not calculate correctly when excluding classes,open,2016-11-07T16:34:38Z,,bug
project-manatee/manatee-android,20,Assignments take excessively long to scrape,closed,2016-11-06T01:04:21Z,2016-11-25T04:06:49Z,bug
project-manatee/manatee-android,17,Fix notification not being removed when tapped,closed,2015-11-13T18:49:25Z,2015-11-13T18:49:31Z,bug
project-manatee/manatee-android,14,First time assignment load not taking place in background,closed,2015-02-05T03:29:24Z,2016-11-05T03:27:38Z,"bug, critical"
project-manatee/manatee-android,13,Fix high data usage,closed,2015-01-09T14:59:49Z,2015-01-16T05:08:48Z,"bug, critical"
project-manatee/manatee-android,10,Add timeout to login,closed,2015-01-02T04:55:43Z,2015-01-16T05:08:52Z,"bug, low"
Bernie-2016/bernie-messenger-android,12,Exception when tapping send text button,closed,2016-05-17T21:20:53Z,2016-05-17T23:19:48Z,bug
anselm94/Torchie-Android,26,Version 3.2 issues,open,2019-06-06T12:42:56Z,,bug
anselm94/Torchie-Android,25,All the settings except vibrate are resetting immediately.,closed,2019-05-30T22:24:47Z,2019-06-08T05:45:51Z,"bug, enhancement"
anselm94/Torchie-Android,22,"Bug found while, set torch time-out on torchie",open,2018-02-14T20:07:54Z,,bug
anselm94/Torchie-Android,10,Nova Launcher gestures using two fingers are disabled when Torchie functionality is on,open,2016-10-11T11:43:07Z,,"bug, help wanted"
zach-capalbo/Kromophone,16,Kromophone should work on a lot of android devices,closed,2013-11-03T13:05:09Z,2016-07-12T14:01:08Z,"bug, System"
zach-capalbo/Kromophone,14,Closing File/Camera windows should stop sonifcation of those sources.,closed,2013-06-22T13:45:35Z,2013-06-22T14:05:38Z,"bug, Engine"
zach-capalbo/Kromophone,13,Allow selection of different webcam,open,2013-06-22T13:43:54Z,,"bug, Engine"
zach-capalbo/Kromophone,6,Proper Readme File,closed,2013-06-17T17:51:44Z,2013-06-20T12:09:34Z,"bug, Useability"
belatrix/AndroidAllStars,260,'Are you sure you want to exit' message is not displayed in correct sections ,closed,2017-06-13T20:18:46Z,2017-06-15T20:40:22Z,bug
belatrix/AndroidAllStars,248,Event disappears after to register it (Only Today's Event),open,2017-04-18T18:16:05Z,,bug
belatrix/AndroidAllStars,247,Spinning icon got stuck on WiFi Interruption into Ranking Section,open,2017-04-13T20:37:43Z,,bug
belatrix/AndroidAllStars,246,On Profile Page open profile picture and go back: page scrolled down automatically,closed,2017-04-13T20:17:11Z,2017-06-13T19:44:40Z,bug
belatrix/AndroidAllStars,245,Profile Page - if there are more than 4 recommendations (thanks) I can not scroll down in order to see the last added,closed,2017-04-13T20:12:17Z,2017-06-13T19:44:14Z,bug
