repository,issue_id,title,state,created_at,closed_at,labels
indywidualny/Centrum.fm,2,Application not working!,closed,2016-03-19T20:08:07Z,2016-03-19T20:14:03Z,bug
OnlyInAmerica/BART,7,Handle xml parsing errors,open,2012-05-15T20:14:13Z,,bug
OnlyInAmerica/BART,4,[Rare] Stop Service label not removed on service exit,closed,2012-04-03T22:58:35Z,2012-05-15T20:08:27Z,bug
OnlyInAmerica/BART,3,[Rare] Route Guidance: Negative ETAs,closed,2012-04-03T22:54:02Z,2012-05-15T20:08:18Z,bug
Tywholland/KitchenSync,9,Fix data usage issues,open,2012-07-24T21:02:16Z,,"Critical/Bug in release, Backend"
Tywholland/KitchenSync,5,Fix GoogleDocsSync,open,2012-07-24T19:56:34Z,,"Critical/Bug in release, Backend"
TweetMap/TweetMapForAndroid,34,TwitterUtils.storeAccessToken の引数にnullを渡すとN.P.E,closed,2015-09-18T17:56:33Z,2015-09-18T18:09:39Z,bug
TweetMap/TweetMapForAndroid,27,TwitterUtils.storeAccessTokenの引数AccessTokenにnullを指定するとN.P.E.,closed,2015-09-15T13:10:16Z,2015-09-18T17:26:09Z,bug
TweetMap/TweetMapForAndroid,26,TwitterUtils.storeAccessTokenの引数contextにnullを指定するとN.P.E.,closed,2015-09-15T13:09:15Z,2015-09-18T17:23:44Z,bug
TweetMap/TweetMapForAndroid,24,Lint: NewApi: Calling new methods on older versions,open,2015-09-15T11:50:52Z,,bug
TweetMap/TweetMapForAndroid,12,TwitterAccessTokenが空の場合TwitterUtils.hasAccessTokenがtrueを返す,closed,2015-09-15T06:14:39Z,2015-09-19T04:46:26Z,bug
TweetMap/TweetMapForAndroid,1,Follow Twitter Developer Display Requirements,open,2015-09-13T14:10:39Z,,bug
robinos/Handalfabet,11,"Att ta bild med simulator fungerar, men inte mobilen",open,2012-10-22T20:05:31Z,,bug
robinos/Handalfabet,10,Dubbel e,open,2012-10-22T20:03:57Z,,bug
robinos/Handalfabet,9,Nerräkning vid interruption (telefonsamtal),open,2012-10-22T20:02:31Z,,bug
robinos/Handalfabet,8,Fel i poäng på första spelrundan,closed,2012-10-20T20:35:55Z,2012-10-20T21:14:55Z,bug
robinos/Handalfabet,6,Ticking ljud fortsätter efter bakåt knapp från Game,closed,2012-10-10T11:27:48Z,2012-10-10T14:34:58Z,bug
robinos/Handalfabet,5,Om man ändra från portrait till landscape (eller tillbaka) startas spelet om,open,2012-10-07T22:17:06Z,,bug
robinos/Handalfabet,4,Main Menu knappen i GameEnd går ingenstans.,closed,2012-10-05T08:56:31Z,2012-10-11T02:13:24Z,bug
robinos/Handalfabet,2,Onödig visning av en yttreligare fråga när spelrundan är slut ,closed,2012-10-03T13:44:18Z,2012-10-11T02:15:14Z,bug
robinos/Handalfabet,1,Användarnamn,open,2012-10-02T13:58:43Z,,bug
shubhamchaudhary/wordpowermadeeasy,7,Initial popup goes missing if roataion changes while popup is on screen,closed,2015-05-18T02:10:38Z,2016-02-21T22:30:15Z,bug
shubhamchaudhary/wordpowermadeeasy,2,Meaning lost after rotation,closed,2014-08-29T19:49:34Z,2014-08-30T21:11:17Z,"bug, easy"
pryds/ve,16,Possible wrong word in string,closed,2014-02-24T12:52:08Z,2014-02-24T13:47:27Z,bug
