repository,issue_id,title,state,created_at,closed_at,labels
shaobin0604/pocket-voa,16,[bug]crash when refresh lyric,closed,2010-07-15T11:39:16Z,2013-08-13T14:25:50Z,Bug
pacebl/MunchLife,9,Crash when screen is rotated and a wakelock is active,open,2010-12-31T23:42:31Z,,Bug
randombyte-developer/SGLVertretungsplan,47,"Motd: remove ""Abwesende Klassen""",closed,2015-09-23T05:03:09Z,2015-11-04T17:12:19Z,bug
randombyte-developer/SGLVertretungsplan,41,Trim content of login edittexts,closed,2015-09-10T08:51:22Z,2015-09-10T19:07:33Z,bug
chdir/aria2-android,11,webui + external IP,closed,2017-11-25T01:00:56Z,2020-02-15T02:11:19Z,"bug, urgent"
chdir/aria2-android,8,Can't start on shield TV,closed,2017-11-03T16:07:24Z,2020-02-15T02:11:02Z,"bug, urgent"
chdir/aria2-android,7,Torrents don't start downloading,closed,2017-01-11T15:42:53Z,2017-09-08T04:46:24Z,bug
chdir/aria2-android,6,Available space doesn't change when I change directory,closed,2017-01-10T11:28:24Z,2017-09-07T02:57:21Z,bug
chdir/aria2-android,1,Text relocations on x86,closed,2015-01-11T04:29:06Z,2016-05-21T17:38:43Z,bug
tobykurien/BatteryFu,5,Battery Minder does not work on Android 4.4,closed,2014-03-07T14:20:02Z,2014-03-24T12:46:01Z,bug
tobykurien/BatteryFu,4,Travel mode reverts to standard mode after night mode,closed,2014-03-07T14:19:42Z,2014-03-24T15:35:09Z,bug
tobykurien/BatteryFu,1,Always on profile does not work,closed,2014-03-07T11:18:14Z,2014-03-24T15:35:43Z,bug
leinardi/UbuntuCountdownWidget,36,Widget is not placed and does not work in huawei launcher,open,2023-12-23T22:50:00Z,,bug
leinardi/UbuntuCountdownWidget,12,F-Droid build failed,closed,2021-06-12T08:38:36Z,2021-06-12T10:46:44Z,bug
kamoljan/Nefete,13,Quick Scroll in Landscape in etsy,open,2014-05-14T07:35:49Z,,bug
kamoljan/Nefete,7,Otto bus producing duplicate result,open,2014-05-05T15:20:12Z,,bug
kamoljan/Nefete,3,INSERT AD: Doesn't work properly,open,2014-05-02T03:00:01Z,,bug
indianpoptart/Parks-and-Recreation,4,App crashes on alert refresh,closed,2015-04-07T17:40:26Z,2015-07-10T02:26:55Z,bug
renzon/autonomyway,3,Application crash on origin selection,closed,2017-04-21T00:39:28Z,2017-04-23T00:22:35Z,bug
