repository,issue_id,title,state,created_at,closed_at,labels
jrzimmerman/bestrida-rn,12,Hide Metrics on Detail Views that are not populated,open,2016-08-30T15:13:44Z,,"bug, ready"
jrzimmerman/bestrida-rn,11,Fix Layout Formatting on Completed Detail View,open,2016-08-30T15:12:42Z,,"bug, ready"
jrzimmerman/bestrida-rn,10,Completion Time should handle NaN,closed,2016-08-30T15:11:40Z,2016-09-06T01:16:13Z,bug
jrzimmerman/bestrida-rn,9,Convert Local Date to UTC before Submission,open,2016-08-30T14:55:47Z,,"bug, ready"
tonikarppi/coherence,70,Changing to winner screen in debug mode causes crash,closed,2016-05-24T15:48:49Z,2016-05-24T15:58:15Z,bug
tonikarppi/coherence,65,Touchpad should scale the same across devices,closed,2016-05-24T12:39:07Z,2016-05-24T15:42:16Z,bug
tonikarppi/coherence,64,Menus should scale the same across devices,closed,2016-05-24T12:38:33Z,2016-05-24T15:39:21Z,bug
tonikarppi/coherence,63,Restarting game starts another music instance,closed,2016-05-24T12:25:32Z,2016-05-24T15:40:29Z,bug
tonikarppi/coherence,60,Drawing walls makes other sprites not draw,closed,2016-05-24T09:52:03Z,2016-05-24T12:24:12Z,bug
tonikarppi/coherence,49,Shot sound missing,closed,2016-05-22T21:41:31Z,2016-05-23T07:59:18Z,bug
tonikarppi/coherence,48,Music file is missing,closed,2016-05-22T21:38:47Z,2016-05-23T07:59:23Z,bug
tonikarppi/coherence,40,Pause menu bug,closed,2016-05-21T09:23:56Z,2016-05-21T11:06:13Z,bug
tonikarppi/coherence,35,Fix broken pause menu,closed,2016-05-20T12:26:16Z,2016-05-20T12:49:01Z,bug
ElectricDynamite/pasty-app-android,29,Use modern GCM API via Google Play Services,open,2014-10-02T15:27:21Z,,"bug, enhancement"
ElectricDynamite/pasty-app-android,27,Filter GCM messages that where caused by a local update,closed,2013-02-27T17:25:44Z,2013-02-28T07:58:36Z,bug
ElectricDynamite/pasty-app-android,25,Remove IndeterminateProgressBar when first loading without network,closed,2013-02-06T08:37:36Z,2013-02-20T20:59:09Z,bug
