repository,issue_id,title,state,created_at,closed_at,labels
goinstant/android-sdk-guides,11,Compose Activity broken when starting a session,closed,2015-01-30T18:53:30Z,2015-02-02T18:40:01Z,bug
tooke7/sm-helper,14,FC when loading ScriptureActivity,open,2013-06-23T02:46:36Z,,bug
ahmetkizilay/PhotoStrips,1,camera preview size suboptimal,closed,2014-07-16T11:14:30Z,2014-07-16T21:29:43Z,bug
AntonioRedondo/AnotherMonitor,8,Unable to record on marshmallow,open,2018-04-11T08:51:48Z,,bug
AntonioRedondo/AnotherMonitor,1,Crashes on start,closed,2015-04-02T14:55:12Z,2016-03-02T15:47:44Z,bug
chetstone/react-native-palette,13,Crash on android if user is in a locale that uses comma for decimal separator,closed,2019-10-31T18:19:09Z,2019-11-01T19:05:41Z,bug
2buntu/2buntu-android-app,2,Touching notifications does not open the article,open,2014-05-01T16:56:16Z,,bug
CoderCoop/nativePlantsChesapeake,14,improve tablet display,open,2014-07-15T20:01:00Z,,"bug, enhancement"
CoderCoop/nativePlantsChesapeake,13,html validation,open,2014-07-13T00:27:29Z,,bug
CoderCoop/nativePlantsChesapeake,8,Have back button move back to first page,closed,2014-07-08T20:28:21Z,2014-07-13T14:24:58Z,bug
thiagokimo/KonamiCode,1,Not working with ViewPagers,closed,2015-07-28T11:03:43Z,2015-07-30T03:03:44Z,bug
Waboodoo/Status-Bar-Tachometer,13,Save my preference,closed,2020-05-21T14:54:35Z,2020-05-24T15:16:51Z,bug
davidfischer/civilopedia-v,14,Units are sorted incorrectly,closed,2013-10-22T01:50:36Z,2013-10-22T02:00:09Z,bug
seeing-eye/UnforgetIt,29,[UI-16] : исправить анимацию,open,2017-03-06T19:18:33Z,,bug
seeing-eye/UnforgetIt,26,[UI-13] : исправить ввод названия задачи,closed,2017-03-06T15:53:27Z,2017-03-06T20:37:14Z,bug
seeing-eye/UnforgetIt,24,[UI-11] : исправить работу с кнопкой back в диалогах,open,2017-03-06T15:45:54Z,,bug
beenotung/music-player,5,Previous option not working,open,2018-05-29T16:39:08Z,,bug
beenotung/music-player,4,Application failed to load music files from selected folder,open,2018-05-29T16:09:48Z,,bug
beenotung/music-player,3,"Crash Problems on ""Next Feature""",open,2018-05-28T17:53:39Z,,bug
beenotung/music-player,1,listview bug,closed,2016-12-01T23:39:57Z,2016-12-10T05:54:58Z,bug
