repository,issue_id,title,state,created_at,closed_at,labels
julianctni/mensaDD,24,Last server-side update timestamp partially gets reset to 0 in meal list,closed,2020-10-28T07:53:36Z,2020-11-01T15:17:22Z,bug
julianctni/mensaDD,23,"Fix translation in ""What's new?"" card in canteen list",closed,2020-10-28T07:52:50Z,2020-11-01T10:46:47Z,bug
junjunguo/PocketMaps,205,Map is corrupted,open,2025-02-12T22:45:58Z,,bug
junjunguo/PocketMaps,138,Navigation not working on Android 7.1.2,closed,2020-01-22T17:38:25Z,2020-01-31T09:15:56Z,"bug, Fixed in next Release"
junjunguo/PocketMaps,104,Cannot download maps if external storage is selected as map location,closed,2018-11-05T08:28:48Z,2019-11-12T17:44:16Z,"bug, Fixed in next Release"
junjunguo/PocketMaps,103,Navigation labels not updating,closed,2018-10-28T05:09:53Z,2019-01-04T22:56:54Z,"bug, Fixed in next Release"
junjunguo/PocketMaps,102,v2.6: many app crashes on loading map archives / start unzipping them,closed,2018-10-20T18:53:51Z,2019-01-04T22:57:18Z,"bug, Fixed in next Release"
junjunguo/PocketMaps,61,Maps download,closed,2015-11-01T18:53:27Z,2018-10-08T21:03:01Z,"bug, question"
junjunguo/PocketMaps,54,Download maps does not have a list of countries,closed,2015-10-19T21:17:38Z,2018-03-29T21:00:16Z,"bug, question"
junjunguo/PocketMaps,52,Settings screen is cropped on lower resolution devices,closed,2015-10-19T11:39:51Z,2018-03-29T21:00:15Z,"bug, UI"
junjunguo/PocketMaps,50,Small issue with pause/continue button,closed,2015-10-09T21:37:30Z,2018-03-29T21:00:15Z,bug
junjunguo/PocketMaps,49,Small glitches while downloading map and scrolling the screen,closed,2015-10-09T21:32:17Z,2018-03-29T21:00:15Z,bug
junjunguo/PocketMaps,35,fix bugs: UI not showing correctly in Lollipop,closed,2015-08-16T22:11:39Z,2015-08-16T22:15:15Z,"bug, UI"
junjunguo/PocketMaps,30,show downloading process when ever user come bake to download activity,closed,2015-07-09T09:23:50Z,2015-07-09T09:24:17Z,"bug, UI, Fixed in next Release"
junjunguo/PocketMaps,20,only one polyline on map,closed,2015-06-26T21:39:25Z,2015-06-27T23:58:57Z,"bug, UI, Fixed in next Release"
corcoran/Hangar,15,"Widgets freeze, when Hangar widget is on screen",open,2014-11-05T07:42:51Z,,bug
corcoran/Hangar,7,[Bug/Feature] Uninstalled apps still appear in the notification and statistics,closed,2014-07-23T16:29:11Z,2014-07-29T05:15:51Z,bug
corcoran/Hangar,6,[Bug] Color picker does not work after screen rotating,closed,2014-07-23T16:22:54Z,2014-07-29T05:15:51Z,bug
corcoran/Hangar,5,[Bug] Option to download icon pack disappears,closed,2014-07-23T16:17:16Z,2014-07-29T05:15:51Z,bug
DevelopFreedom/logmein-android,21,Dialog Box text unreadable,open,2014-11-12T21:52:57Z,,"bug, easy"
DevelopFreedom/logmein-android,7,Dialog Boxes closes with spaces,closed,2014-10-04T21:51:14Z,2014-10-04T22:36:36Z,bug
DevelopFreedom/logmein-android,6,Spinner not getting updated,closed,2014-10-04T19:59:38Z,2014-10-09T20:35:36Z,"bug, enhancement"
yourPISD/yourpisd,34,Tapping on the third nine weeks grades redirects to the first nine weeks,open,2017-03-23T14:57:59Z,,bug
yourPISD/yourpisd,32,Grade is divided by half in 2nd nine weeks,closed,2016-10-15T14:16:08Z,2016-10-15T19:14:04Z,bug
yourPISD/yourpisd,31,Confirmation buttons do not appear when a new prompt window is opened,closed,2016-10-13T04:12:46Z,2016-10-15T20:24:38Z,"bug, todo"
yourPISD/yourpisd,28,What happens when grade is X?,closed,2016-09-16T19:55:29Z,2016-10-15T20:48:38Z,"bug, todo"
yourPISD/yourpisd,27,Profile picture,closed,2016-09-16T04:44:27Z,2016-10-09T00:11:44Z,bug
yourPISD/yourpisd,26,Move last-updated text as a subtitle in tool bar.,open,2016-09-16T04:43:14Z,,bug
yourPISD/yourpisd,24,Pressing any grade in the semester tab opens 1st class,closed,2016-09-14T15:01:54Z,2016-09-15T22:59:08Z,bug
yourPISD/yourpisd,23,Pressing About crashes app,closed,2016-09-14T05:16:40Z,2016-09-14T05:26:50Z,bug
yourPISD/yourpisd,11,Handle multiple students,open,2016-09-06T04:51:32Z,,"bug, todo"
BeyondAR/beyondar,66,geoobject image resizing landscape/portrait,open,2015-01-21T09:50:12Z,,bug
BeyondAR/beyondar,51,Landscape orientation,open,2014-07-11T14:22:00Z,,bug
BeyondAR/beyondar,37,Wrong aspect ratio of the view,closed,2014-04-01T13:40:12Z,2014-07-13T11:00:40Z,bug
BeyondAR/beyondar,20,Google maps module not getting the default image,open,2013-11-13T18:42:48Z,,bug
BeyondAR/beyondar,19,Allow setImage method form the geoObject to change it instantly,closed,2013-11-11T10:05:06Z,2013-11-11T11:34:57Z,bug
BeyondAR/beyondar,8,World.sortGeoObjectByDistanceFromCenter Method is not sorting properly,closed,2013-08-30T14:52:31Z,2013-10-12T09:10:45Z,bug
BeyondAR/beyondar,7,MathUtils.calcAngleFaceToCamera Is not calculating the angle for Y,open,2013-08-28T10:45:22Z,,bug
BeyondAR/beyondar,2,CameraView orientation is wrong on some devices in some orientations,closed,2013-08-22T21:00:54Z,2014-02-16T22:33:26Z,bug
xisberto/workschedule,18,Alarms are disabled on boot (and possibly on other occasions),closed,2013-05-23T01:26:58Z,2013-07-22T01:18:13Z,bug
xisberto/workschedule,15,Use default values for animations,closed,2013-04-23T16:35:35Z,2013-07-28T13:29:04Z,bug
xisberto/workschedule,14,Text truncated on the widget on tablets,closed,2013-04-23T15:00:27Z,2013-04-23T15:01:04Z,"bug, duplicate"
xisberto/workschedule,13,Text truncated on the widget on tablets,closed,2013-04-23T15:00:27Z,2013-07-28T13:30:37Z,bug
xisberto/workschedule,7,"When adding Calendars, there's no test for a new day",open,2013-01-31T03:48:59Z,,bug
xisberto/workschedule,3,Setting a period doesn't cancel a snooze for the same period,closed,2013-01-31T03:39:10Z,2013-02-01T02:29:00Z,bug
smithdtyler/prettygoodmusicplayer,110,FLAC support?,closed,2016-02-25T14:26:18Z,2016-03-11T05:22:27Z,bug
smithdtyler/prettygoodmusicplayer,102,pause/play does not work.,open,2015-11-13T13:03:09Z,,bug
smithdtyler/prettygoodmusicplayer,94,"Switches from ""pause mode"" to ""play mode"" on notification/phone call",closed,2015-08-12T10:20:56Z,2015-08-29T19:45:00Z,bug
smithdtyler/prettygoodmusicplayer,92,PGMP not detected as a music application,open,2015-07-29T11:11:24Z,,"bug, help wanted"
smithdtyler/prettygoodmusicplayer,91,Player Occasionally Crashes on Bluetooth Disconnect,closed,2015-07-05T14:11:47Z,2015-07-30T01:46:18Z,bug
smithdtyler/prettygoodmusicplayer,87,Hidden Files are shown in the song list,closed,2015-05-24T16:13:00Z,2015-05-24T16:13:05Z,bug
smithdtyler/prettygoodmusicplayer,79,Hide Directories which have Cyrillic symbols,closed,2015-02-06T17:59:31Z,2015-03-02T13:04:58Z,bug
smithdtyler/prettygoodmusicplayer,72,Player stops responding to bluetooth commands after a while (LG G3),closed,2015-01-27T14:56:48Z,2015-04-21T16:24:33Z,bug
smithdtyler/prettygoodmusicplayer,71,Music freezes ,closed,2015-01-19T14:04:04Z,2015-10-26T23:31:34Z,bug
