repository,issue_id,title,state,created_at,closed_at,labels
emivaljr/hojenaoapp,7,Holiday List appear without scroll bar in some cels,closed,2015-12-09T10:23:54Z,2015-12-11T15:09:46Z,bug
emivaljr/hojenaoapp,6,Holiday List dont load after turn on the GPS,closed,2015-12-09T10:23:06Z,2015-12-11T15:10:04Z,bug
emivaljr/hojenaoapp,2,Holiday list,closed,2015-11-19T19:12:44Z,2015-11-22T12:28:04Z,bug
emivaljr/hojenaoapp,1,The alarm is not ringing,closed,2015-11-19T19:08:32Z,2015-11-22T12:27:29Z,bug
