repository,issue_id,title,state,created_at,closed_at,labels
prajjwaldimri/GithubXamarin,89,Problem with navigation on events page,closed,2017-05-07T19:13:25Z,2017-06-08T18:01:00Z,bug
prajjwaldimri/GithubXamarin,88,Text is missing from events,closed,2017-05-04T18:52:56Z,2017-06-08T18:01:30Z,bug
prajjwaldimri/GithubXamarin,83,Events View crashing when clicking on an event which shows issue,closed,2017-04-13T06:02:05Z,2017-04-15T09:28:08Z,bug
prajjwaldimri/GithubXamarin,75,Fix notifications algorithm,closed,2017-03-27T09:26:41Z,2017-04-16T08:17:00Z,"bug, enhancement"
prajjwaldimri/GithubXamarin,74,Crashing action menu in toolbar,closed,2017-03-27T07:07:06Z,2017-03-27T14:05:34Z,"bug, ui, android"
prajjwaldimri/GithubXamarin,71,App not closing when pressing back button,closed,2017-03-26T09:54:15Z,2017-03-26T17:54:58Z,"bug, android"
prajjwaldimri/GithubXamarin,54,Issues Button in Repository View is navigating to all Issues of current user,closed,2017-03-17T10:49:46Z,2017-03-24T15:04:38Z,"bug, core"
prajjwaldimri/GithubXamarin,50,Opening this repo's page causes gitit to crash,closed,2017-03-16T17:05:04Z,2017-03-16T21:00:13Z,"bug, core"
prajjwaldimri/GithubXamarin,45,Feedback button Not Working on store app,closed,2017-03-14T03:34:08Z,2017-03-14T04:51:28Z,"bug, ui, windows"
prajjwaldimri/GithubXamarin,42,Occasionally the Xaml behaviors are not working.,closed,2017-02-19T15:28:15Z,2017-02-19T15:31:58Z,"bug, windows"
prajjwaldimri/GithubXamarin,41,Pressing back button exits the app.,closed,2017-02-18T12:29:04Z,2017-02-18T18:09:41Z,"bug, windows"
prajjwaldimri/GithubXamarin,40,Hamburger menu highlights the menu options even when they are not in use.,closed,2017-02-18T10:43:21Z,2017-02-18T11:08:36Z,"bug, ui, windows"
prajjwaldimri/GithubXamarin,37,Integrate Template10 with MVVMCross,closed,2017-01-07T07:32:41Z,2017-01-15T10:01:00Z,"bug, enhancement"
prajjwaldimri/GithubXamarin,23,What is UniversalMarkdown from project?,closed,2016-11-28T15:35:54Z,2016-11-28T18:29:00Z,bug
prajjwaldimri/GithubXamarin,14,Not showing UserProfilePage,closed,2016-11-19T13:10:05Z,2017-02-12T09:54:08Z,bug
prajjwaldimri/GithubXamarin,11,The margins on the profile picture in Shell are wrong.,closed,2016-11-19T11:40:45Z,2017-02-12T09:53:52Z,bug
prajjwaldimri/GithubXamarin,10,Running the app in high contrast mode crashes it,closed,2016-11-19T10:50:51Z,2017-02-10T10:47:24Z,"bug, help wanted, 3rd-party"
ogarcia/opensudoku,107,Unable to import puzzles,closed,2021-01-28T09:43:14Z,2021-01-29T09:57:42Z,bug
ogarcia/opensudoku,96,"[Bug] App crash when using ""Resume""",closed,2020-09-11T09:36:12Z,2020-09-14T12:28:04Z,bug
