repository,issue_id,title,state,created_at,closed_at,labels
GiorgioRegni/Binaural-Beats,43,Eliminate loading on app startup,open,2019-07-05T19:31:10Z,,bug
Fortyseven/ToneDef,27,Audio 'popping' on non-emulated hardware,open,2021-06-07T00:12:09Z,,bug
Fortyseven/ToneDef,20,Mark and space time settings not working properly,open,2019-10-29T10:24:23Z,,bug
Fortyseven/ToneDef,11,Contact permissions issue on >= Marshmallow,closed,2016-01-23T15:42:47Z,2019-08-11T14:43:42Z,bug
Fortyseven/ToneDef,6,Italian ringback tone is wrong,closed,2015-11-29T18:22:51Z,2016-01-16T15:42:52Z,bug
Fortyseven/ToneDef,4,'Dial' can be pressed repeatedly,closed,2015-11-27T18:21:50Z,2015-11-30T19:44:02Z,bug
shubhamchaudhary/CCDroid,20,All dates are set to default text,closed,2015-06-27T04:32:17Z,2015-06-28T19:27:20Z,"bug, contributor friendly, blocker"
shubhamchaudhary/CCDroid,15,App crashes on multiple rotations,open,2015-05-30T15:31:10Z,,bug
fsi-hska/hsDroid,8,ReLogin wenn Cookie abgelaufen ist,open,2011-03-26T19:44:37Z,,Bug
fsi-hska/hsDroid,6,"Handle grade 0,0 properly",open,2011-03-26T15:55:00Z,,Bug
heinrichreimer/android-issue-reporter,153,Replace GitHub API,closed,2024-01-05T22:54:36Z,2024-01-08T19:05:29Z,"type-bug, priority-high"
heinrichreimer/android-issue-reporter,87,App crashes on Pre-Lollipop devices,closed,2017-05-26T11:24:52Z,2022-10-11T15:49:47Z,"type-bug, flag-help-wanted, state-analysis, priority-high"
heinrichreimer/android-issue-reporter,73,Can't build project with last version,closed,2017-04-07T18:27:53Z,2017-11-07T14:01:37Z,"type-bug, flag-help-wanted, state-analysis, priority-high"
heinrichreimer/android-issue-reporter,65,Guest email formatting broken,closed,2017-03-20T23:44:13Z,2017-03-21T00:27:27Z,type-bug
heinrichreimer/android-issue-reporter,63,Check box background still visible for GitHub login when guest login disabled,closed,2017-03-20T22:33:37Z,2017-03-21T00:27:27Z,type-bug
heinrichreimer/android-issue-reporter,62,Guest token not recognized when using builder,closed,2017-03-20T22:32:40Z,2017-03-21T00:27:27Z,type-bug
heinrichreimer/android-issue-reporter,56,Unable to send report with account login,closed,2017-01-15T14:01:14Z,2017-01-15T14:22:18Z,"type-bug, flag-invalid"
heinrichreimer/android-issue-reporter,51,Issue when sending issues on any version of library-ironic,closed,2016-10-13T09:50:50Z,2017-03-01T16:09:16Z,"type-bug, flag-help-wanted"
heinrichreimer/android-issue-reporter,46,Error: more than one library with package name 'com.afollestad.materialdialogs',closed,2016-08-31T17:52:29Z,2016-08-31T19:44:59Z,"type-bug, flag-wontfix, flag-trash"
heinrichreimer/android-issue-reporter,44,Support v24.2.0 compatibility,closed,2016-08-19T03:36:47Z,2016-08-19T21:34:46Z,type-bug
PrivacyApps/offline-calendar,35,Cannot add new calendar,open,2014-10-07T05:29:57Z,,Android bug (upstream)
PrivacyApps/offline-calendar,15,"Calendar app does not allow ""Change only this event"" for events from calendars with CalendarContract.ACCOUNT_TYPE_LOCAL",open,2013-08-09T09:48:29Z,,Android bug (upstream)
PrivacyApps/offline-calendar,14,scheduled appointments bug,closed,2013-08-08T07:11:17Z,2013-10-18T19:22:10Z,Android bug (upstream)
PrivacyApps/offline-calendar,12,Default account for every calendar (Sony Xperia S),open,2013-08-05T20:43:22Z,,"bug, wontfix, Android bug (upstream)"
PrivacyApps/offline-calendar,10,color on new calendar,closed,2013-07-02T19:27:57Z,2013-08-10T02:04:13Z,bug
PDDStudio/OTGSubs,3,Delete existing Resources from package list requires 2 Actions,open,2017-04-25T12:47:48Z,,bug
ciuc/InternetRadioClock,31,sleep timer : it is added each time you set from settings,open,2018-11-09T16:57:23Z,,bug
ciuc/InternetRadioClock,18,Leaving stream url empty causes crash,closed,2018-10-29T08:33:29Z,2018-10-30T20:41:00Z,bug
ciuc/InternetRadioClock,12,Cannot change stream.,closed,2016-07-26T20:53:59Z,2016-07-27T05:37:50Z,bug
ciuc/InternetRadioClock,10,Clicking on settings might throw NPE,closed,2016-07-26T20:13:13Z,2018-11-06T21:45:10Z,bug
hzsweers/palettehelper,8,java.lang.NullPointerException in StickyGridHeadersBaseAdapterWrapper.java:193,closed,2015-02-18T11:28:28Z,2015-11-30T02:34:17Z,"wontfix, bugsnag"
hzsweers/palettehelper,7,java.lang.OutOfMemoryError in PaletteDetailActivity.kt:106,closed,2015-02-18T11:28:23Z,2015-03-07T12:10:02Z,bugsnag
hzsweers/palettehelper,6,java.lang.OutOfMemoryError in PaletteDetailActivity.kt:135,closed,2015-02-18T11:28:18Z,2015-03-07T12:10:02Z,bugsnag
hzsweers/palettehelper,2,ExampleException in home#example,closed,2015-02-17T11:23:51Z,2015-02-17T11:24:07Z,bugsnag
hzsweers/palettehelper,1,ExampleException in home#example,closed,2015-02-15T00:53:12Z,2015-02-15T00:53:31Z,bugsnag
hsson/card-balance-app,12,Menu not displaying,closed,2018-01-25T11:41:50Z,2018-01-30T05:10:16Z,bug
hsson/card-balance-app,7,Charge card disappearance ,closed,2017-05-30T08:56:04Z,2017-06-04T00:00:27Z,bug
hsson/card-balance-app,4,Dollar-sign-button flickering,closed,2017-05-29T15:31:30Z,2017-05-29T18:21:24Z,bug
hsson/card-balance-app,2,App crashes when trying to Swipe-to-refresh,closed,2017-05-23T13:48:21Z,2017-05-29T18:21:45Z,bug
martin-stone/hsv-alpha-color-picker-android,47,defaultValue does not work anymore on older devices,closed,2018-09-03T09:17:40Z,2018-09-05T19:42:56Z,bug
martin-stone/hsv-alpha-color-picker-android,45,When creating ColorPreference programmatically defaultValue not works,closed,2018-05-15T13:14:31Z,2018-06-16T09:50:00Z,bug
